05387;682;00168208539021;417;05570326;0034;
05387;682;00168208539420;417;05579326;0034;
05387;682;00168208539821;417;05572871;0034;
05387;682;00168208540259;417;05578815;0034;
05387;682;00168208541047;417;05574782;0034;
05387;682;00168208541358;417;05584311;0034;
05387;682;00168208542044;417;05556788;0034;
05387;682;00168208542210;417;05572897;0034;
05387;682;00168208543180;417;05575736;0034;
05387;682;00168208543349;417;05580698;0034;
05387;682;00168208543397;417;05563516;0034;
05387;682;00168208543488;417;05561993;0034;
05387;682;00168208543502;417;05571936;0034;
05387;682;00168208543526;417;05543838;0034;
05387;682;00168208543904;417;05580015;0034;
05387;682;00168208544209;417;05590368;0034;
05387;682;00168208544300;417;05570623;0034;
05387;682;00168208544946;417;05553210;0034;
05387;682;00168208545125;417;05579556;0034;
05387;682;00168208556052;417;05585745;0034;
05387;682;00168208556208;417;05587047;0034;
05387;682;00168208556462;417;05575956;0034;
05387;682;00168208556677;417;05571675;0034;
05387;682;00168208557257;417;05589199;0034;
05387;682;00168208557331;417;05566033;0034;
05387;682;00168208557421;417;05582808;0034;
05387;682;00168208557626;417;05536343;0034;
05387;682;00168208557777;417;05577239;0034;
05387;682;00168208557822;417;05567401;0034;
05387;682;00168208557838;417;05571138;0034;
05387;682;00168208557868;417;05580712;0034;
05387;682;00168208558642;417;05587236;0034;
05387;682;00168208558933;417;05578590;0034;
05387;682;00168208559135;417;05579720;0034;
05387;682;00168208559164;417;05583612;0034;
05387;682;00168208559990;417;05587345;0034;
05387;682;00168208560309;417;05584708;0034;
05387;682;00168208560747;417;05578796;0034;
05387;682;00168208561624;417;05575393;0034;
05387;682;00168208561717;417;05586407;0034;
05387;682;00168208562052;417;05590693;0034;
05387;682;00168208562278;417;05570426;0034;
05387;682;00168208562364;417;05561958;0034;
05387;682;00168208562943;417;05530348;0034;
05387;682;00168208563214;417;05573267;0034;
05387;682;00168208564294;417;05572697;0034;
05387;682;00168208564738;417;05569745;0034;
05387;682;00168208567628;417;05573783;0034;
05387;682;00168208567635;417;05547791;0034;
05387;682;00168208567645;417;05582110;0034;
05387;682;00168208567672;417;05570746;0034;
05387;682;00168208567687;417;05577671;0034;
05387;682;00168208567728;417;05535814;0034;
05387;682;00168208567741;417;05588361;0034;
05387;682;00168208568148;417;05576976;0034;
05387;682;00168208568403;417;05579008;0034;
05387;682;00168208568451;417;05576194;0034;
05387;682;00168208568605;417;05552153;0034;
05387;682;00168208568699;417;05564543;0034;
05387;682;00168208568769;417;05568270;0034;
05387;682;00168208568780;417;05576995;0034;
05387;682;00168208569044;417;05582611;0034;
05387;682;00168208569104;417;05560083;0034;
05387;682;00168208569868;417;05565157;0034;
05387;682;00168208573814;417;05572953;0034;
05387;682;00168208574196;417;05567703;0034;
05387;682;00168208574320;417;05584029;0034;
05387;682;00168208574915;417;05580295;0034;
05387;682;00168208575398;417;05565924;0034;
05387;682;00168208575908;417;05583801;0034;
05387;682;00168208576351;417;05583518;0034;
05387;682;00168208576800;417;05543752;0034;
05387;682;00168208577559;417;05578857;0034;
05387;682;00168208578195;417;05583635;0034;
05387;682;00168208578783;417;05584167;0034;
05387;682;00168208578842;417;05587738;0034;
05387;682;00168208578993;417;05580857;0034;
05387;682;00168208579460;417;05568230;0034;
